HS Number,Name,Address,City,State,Zip,Primary Identifier,Website,Contacts
7658020643,"Windsor Independent Living Association, Inc. (WILA)","45 Maple Ave., PO Box 908",Windsor,CT,6095,Client,wilainc.org,11
7608221288,"MARC: Community Resources, Ltd.",124 Washington Street,Middletown,CT,6457,Client,marc-cr.org,8
7608715906,Mental Health Connecticut,61 South Main Street,West Hartford,CT,6107,Prospect,mhact.org,2
7611864751,"Thornfield Hall, Inc.",PO Box 415,Thompson,CT,6277,Client,thrnfld.com,1
7613353117,"Options Unlimited, Inc.",693 Bloomfield Avenue,Bloomfield,CT,6002,Pipeline,optionsunltd.org,3
7613552389,"ARI of Connecticut, Inc.",174 Richmond Hill Ave.,Stamford,CT,6902,Client,ari.org,8
7613552386,"Benhaven, Inc.",187 Half Mile Rd.,North Haven,CT,6473,Prospect,benhaven.org,8
7609207954,United Cerebral Palsy of Eastern Connecticut,42 Norwich Road,Quaker Hill,CT,6375,Prospect,ucpect.org,2
7613526168,Ability Beyond,4 Berkshire Boulevard,Bethel,CT,6801,Pipeline,abilitybeyond.org,30
7613434541,"Marrakech, Inc.",6 Lunar Drive,Woodbridge,CT,06525-2354,Pipeline,marrakech.org,4
7608715892,SARAH Seneca Residential Services,15 NE Industrial Road,Branford,CT,6405,Prospect,sarahseneca.org,9
7608221272,HART United,72 Washington Ave.,North Haven,CT,6473,Client,hartinc.org,6
7611864739,"MARCH, Inc. of Manchester",222 McKee St.,Manchester,CT,6040,Client,marchinc.org,7
7608715885,"SARAH, Inc.",1620 Boston Post Road,Westbrook,CT,6498,Prospect,sarah-inc.org,5
7611937721,"Camp Horizons Programs, Inc.",127 Babcock Hill Road,South Windham,CT,6266,Prospect,horizonsct.org,4
7610947250,"New England Residential Services, Inc.","Sanseer Mill West, 282 Main St. Ext",Middletown,CT,6457,Prospect,newenglandresidential.com,5
7657426061,"ARC of Southington, Inc. The",201 West Main Street,Plantsville,CT,6479,Client,arcsouthington.org,0
7612079380,"Community Systems, Inc. - Connecticut",295 Alvord Park Road,Torrington,CT,6790,Prospect,csi-ct.org,2
7612079385,"Kuhn Employment Opportunities, Inc.",1630 N Colony Rd,Meriden,CT,6450,Prospect,kuhnemployment.com,1
7613434521,KenCrest Services Connecticut,3160 Park Ave,Bridgeport,CT,6604,Prospect,,58
7657463677,Oak Hill Agency,120 Holcomb Street,Hartford,CT,6112,Client,oakhillct.org,39
7609351833,"Alternatives, Inc.",PO Box 766,Cheshire,CT,6410,Client,gmail.com,0
7613353100,"HARC, Inc.",900 Asylum Ave.,Hartford,CT,6105,Pipeline,harc-ct.org,9
7611912761,Adelbrook,60 Hicksville Rd,Cromwell,CT,6416,Pipeline,adelbrook.org,11
7613434517,RCM of Washington,"64 New York Avenue NE, Suite 100",Washington,DC,20002,Prospect,rcmwashington.com,9
8119514031,RCAP,1701 K Street Northwest,Washington,DC,20006,Client,rcap.org,1
7658031663,St. Johns Community Services,"800 Maine Ave SW, Suite 200",Washington,DC,20024,Prospect,,0
7613434546,L'Arche,PO Box 21471,Washington,DC,20009,Prospect,larche-gwdc.org,1
7613307479,St. John's Community Services (Corporate Office),901 D St SW,Washington,DC,20024,Prospect,sjcs.org,26
7609491464,"United Cerebral Palsy, Inc.","1825 K Street, NW",Washington,DC,20006,Client,ucp.org,5
17800422678,Delmarva Community Services,2450 Cambridge Beltway,Cambridge,DE,21613,Prospect,dcsdct.org,5
9072604319,BANCROFT - DE (DE-S) (NO DH),313 EAST 11TH ST,WILMINGTON,DE,19801,Client,,0
7613526146,Bancroft Neurohealth,1200 ROUTE 70,BRICK,DE,8724,Prospect - Former Client,bancroft.org,102
19414826020,"Sea Care, LLC",31038 Country Gardens,Dagsboro,DE,19939,Client,seacarede.com,1
35461809935,Benchmark Human Services-DE,1274 S. Governors Avenue,Dover,DE,19904,Prospect,,0
25185028240,The Arc of Delaware,2 South Augustine Street,Newport,DE,19804,Prospect,thearcofdelaware.org,2
20225989388,Mysite,492 Apple Blossom Drive,Rising Sun-Lebanon,DE,19934,Client,integritynursingde.com,1
19415024916,Mosaic of Delaware,,,DE,,Client,,3
19414132409,"KenCrest Services Systems, Inc.",,,DE,,Prospect,,0
19415085613,Chimes Delaware,101 California St Ste 500,San Francisco,DE,94111,Prospect,www.chime.com,0
19414851761,Delaware Mentor,28417 Dupont Blvd. Units 1 & 2,Millsboro,DE,19966,Prospect,www.de-mentor.com,0
19414831105,Choices for Community Living,1030 Forrest Ave Ste 125,Dover,DE,19904,Prospect,ccldelaware.org,0
19414143119,"Village of Hope America, Inc.",,,DE,,Client,vohamerica.org,0
19415014400,Point of Hope,34 Blevins Drive,New Castle,DE,19720,Prospect,point-of-hope.com,0
19414788181,"Hope Community Services, Inc",,,DE,,Prospect,hopedelaware.com,0
19414916164,Rising Sun,1480 Rising Sun Road,Rising Sun-Lebanon,DE,19934,Prospect,risingsundelaware.com,0
19414048100,Edlyncare LLC,261 Ann Drive,Middletown,DE,19709,Prospect,edlyncare.com,0
17801589024,"First State Residential Living, LLC",92 Reads Way Suite 108 New Castle DE 19720,,DE,,Client,firststateresidential.com,0
16168771686,Interim of Delaware,92 Reads Way,New Castle,DE,19720,Prospect,interimde.com,5
15774952882,Above Expectations,321 Delaware Avenue,Harrington,DE,19952,Client,above-expectations.com,22
15766663016,Village of Hope America,163 Hampton Dr,Dover,DE,19904,Client,wearevoha.org,11
15529465418,"TOBOLA Health Care Services, Inc.",1012 College Road,Dover,DE,19904,Prospect,tobolainc.com,5
8311647565,Delaware Mentor,230 Mitchell Street,Millsboro,DE,19966,Prospect,thementornetwork.com,0
7731737263,GOWD SLOT,2000 North Dupont Highway,Dover,DE,19901,Prospect,tarrytownexpocare.com.com,0
7658014078,CSI - DE,,,DE,,Prospect,,0
7608223132,csi-de.org,250 Corporate Blvd,Newark,DE,19702,Prospect,csi-de.org,5
7610947334,Chimes Metro (Delaware),514 Interchange Boulevard,Newark,DE,19711,Prospect,chimes.org,42
7611994683,Community Interactions,740 S Chester Rd,Swarthmore,DE,19081,Prospect,www.ciinc.org,8
33722307423,Sandy Park Development Center,2975 Garden Street,N. Ft. Myers,FL,33917,Prospect,www.sandyparkcare.org,1
29655449352,The Haven,4405 Desoto Road,Sarasota,FL,34235,Prospect,Thehavensrq.org,1
31950956969,"Ridgeland Group Homes, Inc",821 Bryan Road,Brandon,FL,33511,Prospect,,1
29646122356,Adult Care Housing,7800 66th Street North,Pinellas Park,FL,33781,Pipeline,adultcarehousinginc.com,1
34453836305,L.I.T.E. Home Solutions,108 Crestview Drive,Brandon,FL,33511,Prospect - Removed from Pipeline,,1
33268373846,"Sunrise Community, Inc - FL",2160 Greentree Court,Bartow,FL,33830,Prospect,https://sunrisegroup.org/locations/florida/,0
33255052364,Miami Cerebral Palsy Residential Service,2200 NW 107th Avenue,Miami,FL,33172,Pipeline,mcprs.org,0
31039174523,Independent Living Systems,5200 Blue Lagoon Drive,Miami,FL,33126,Prospect,ilshealth.com,1
29899738526,Fern Park Developmental Center,230 Fern Park Blvd,Fern Park,FL,32730,Onboarding,phpfp.net,4
28854724272,Florida MENTOR State Office,3258 Parkside CEnter,Tampa,FL,33619,Pipeline,,0
28687534229,LIFE CONCEPTS INC,1509 E Colonial Dr,Orlando,FL,32803,Pipeline,,0
28688513640,New Horizons of Northwest Florida,10050 Hillview Drive,Pensacola,FL,32514,Prospect,newhorizonofnwf.org,1
28688513616,Easterseals Florida,2010 Crosby Way,Winter Park,FL,32792,Pipeline,easterseals.com/florida,0
28688513577,INSPIRE,1095 Belle Avenue,Casselberry,FL,32708,Client,inspireofcentralflorida.org,0
28687533870,"Central Florida Communities, Inc",920 W Kennedy Blvd,Orlando,FL,32810,Pipeline,cfccommunities.org,0
28669805478,Sunland Center,3700 Williams Drive,Marianna,FL,32446,Pipeline,apd.myflorida.com/sunland,0
26922236448,newhorizonshomes,109 East Clay Avenue,Brandon,FL,33510,Onboarding,newhorizonshomes.org,1
26294267933,Suncoast New Options,9502 North Florida Avenue,Tampa,FL,33612,Prospect,suncoastnewoptions.com,3
25626333001,Devereux Advanced Behavioral Health Florida,5850 T.G. Lee Blvd,Orlando,FL,32822,Prospect,devereux.org,1
23500244525,The ARC of the Glades,4250 Northwest 16th Street,Belle Glade,FL,33430,Prospect,arcglades.org,1
23498988402,The ARC Nature Coast,5283 Neff Lake Road,Brooksville,FL,34601,Prospect,thearc-naturecoast.org,1
23494598809,ARC On The Gulf,122 Water Plant Road,Port St. Joe,FL,32456,Prospect,arconthegulf.com,0
23508918452,The ARC of Spacecoast,1694 Cedar Street,Rockledge,FL,32955,Prospect,mybridges.org,1
23509100823,The ARC of South Florida,15280 Northwest 79th Court,Hialeah,FL,33016,Prospect,arcsofla.org,1
23507520807,LARC/The ARC of Southwest Florida,2570 Hanson Street,Fort Myers,FL,33901,Prospect,larcleecounty.org,1
23501736093,The ARC of Putnam County,2901 Kennedy Street,Palatka,FL,32177,Prospect,arcputnam.org,6
23501284681,The ARC Nassau,86051 Hamilton Street,Yulee,FL,32097,Prospect,thearcnassau.org,1
23505771388,The ARC of St. Lucie,500 U.S. Highway 1,Fort Pierce,FL,34950,Prospect,arcofstlucie.org,0
23507046503,The ARC of the Emerald Coast,6225 Dixie Road,Milton,FL,32570,Prospect,arcemeraldcoast.org,1
23509104954,The ARC Sunrise of Central Florida,35201 Radio Road,Leesburg,FL,34788,Prospect,sunrisearc.org,1
23509088538,Victory Living Programs,1001 W Cypress Creek Rd,Fort Lauderdale,FL,33309,Prospect,victoryliving.org,1
23494813285,The ARC North Florida,511 Goldkist Boulevard,Live Oak,FL,32064,Prospect,arcnfl.com,1
23507543842,The ARC Tampa Bay,1501 North Belcher Road,Clearwater,FL,33765,Prospect,thearctb.org,2
23489307761,The ARC of the Bay,1804 Carolina Avenue,Lynn Haven,FL,32444,Prospect,bayarc.org,0
23500244524,ARC Gateway,3932 North 10th Avenue,Pensacola,FL,32503,Prospect,arc-gateway.org,0
23509088537,CASL - Community Assisted and Supportive Living,2911 Fruitville Road,Sarasota,FL,34237,Prospect,caslinc.org,1
23509100821,The ARC Big Bend,122 Southwest Commerce Drive,Madison,FL,32340,Prospect,thearcbigbend.org,0
23502420661,"The ARC Marion County, FL",2800 Southeast Maricamp Road,Ocala,FL,34471,Prospect,mcarc.com,1
23499517067,Arc Desoto,1001 PO Box,Arcadia,FL,34265,Prospect,arcdesoto.org,0
23487589710,The Arc of Florida (Corporate),2898 Mahan Drive,Tallahassee,FL,32308,Prospect,arcflorida.org,5
22945042869,Attain,2710 Staten Avenue,Orlando,FL,32804,Pipeline,myattain.org,1
22948069021,Casa Familia,1550 Douglas Road,Coral Gables,FL,33134,Pipeline,casafamiliainc.org,1
22954495574,RESHAB,10865 Southwest 47th Avenue,Ocala,FL,34476,Prospect,reshabnetwork.com,1
22949924096,ADE Miami,2801 North Miami Avenue,Miami,FL,33127,Prospect,ademiami.org,1
22939030943,Protected Harbor,2031 Jackson Street,Fort Myers,FL,33901,Prospect,godsprotectedharbor.org,1
22953877665,The ARC of Palm Beach County,1201 Australian Avenue,Riviera Beach,FL,33404,Prospect,arcpbc.org,1
22949924025,The Angelus,12413 Hudson Avenue,Hudson,FL,34669,Prospect,theangelus.com,1
22947915017,L'Arche Jacksonville,700 Arlington Road North,Jacksonville,FL,32211,Prospect,larchejacksonville.org,1
22945352524,Henderson Haven,772 Foxridge Center Drive,Orange Park,FL,32065,Prospect,hendersonhaven.org,1
22947112778,ARC Broward,10250 Northwest 53rd Street,Sunrise,FL,33351,Prospect,arcbroward.com,2
22946281614,Helping People Succeed,,Stuart,FL,34994,Prospect,hpsfl.org,1
22948843160,Primrose Center,2733 South Ferncreek Avenue,Orlando,FL,32806,Prospect,primrosecenter.org,2
22942676078,Human Development Center,3809 North Tampa Street,Tampa,FL,33603,Prospect,hdcinc.org,1
22942056857,HAB Center,22313 Boca Rio Road,Boca Raton,FL,33433,Prospect,habcenter.org,1
22940423232,BAC,1845 Cogswell Street,Rockledge,FL,32955,Prospect,bacemploy.com,3
22945196973,Ann Storck Center,1790 Southwest 43rd Way,Fort Lauderdale,FL,33317,Prospect,annstorckcenter.org,2
22943142194,Parc Center for Disabilities,3190 Tyrone Boulevard North,Saint Petersburg,FL,33710,Prospect,parc-fl.org,1
22938236441,The WOW Center Miami,11450 Southwest 79th Street,Miami,FL,33173,Prospect,wowcentermiami.org,1
22942212534,NuHorizonsOrg,1340 Southeast 9th Avenue,Hialeah,FL,33010,Prospect,nuhorizons.org,1
22942056856,Lake City CARC,512 Southwest Sisters Welcome Road,Lake City,FL,32025,Prospect,lakecity-carc.com,1
22947728562,leonarc,1949 Commonwealth Lane,Tallahassee,FL,32303,Prospect,leonarc.com,1
22938236440,Duvall Homes,3395 Grand Avenue,DeLand,FL,32720,Prospect,duvallhomes.org,1
20226042652,Russell Home,510 Holden Avenue,Orlando,FL,32839,Prospect,russellhome.org,2
19651975691,The ARC of St. Johns,2010 Arc Drive,St. Augustine,FL,32084,Prospect,arcsj.org,1
19385962052,Pine Castle,4911 Spring Park Rd,Jacksonville,FL,32207,Pipeline,www.pinecastle.org,5
19384630587,The ARC Jacksonville,3675 Kirbo Way,Jacksonville,FL,32224,Prospect - Former Client,www.arcjacksonville.org,5
9813921546,Easterseals Southwest Florida,350 Braden Avenue,Sarasota,FL,34243,Pipeline,easterseals-swfl.org,1
7974020905,Achieve,313 Datura Street,West Palm Beach,FL,33401,Prospect,achieveagency.com,2
7657464628,Quest Inc,500 East Colonial Drive,Orlando,FL,32803,Pipeline,questinc.org,4
7657951344,Tacachale,,,FL,,Prospect,,1
7657497441,Bishop Grady Villas,401 Bishop Grady Court,St. Cloud,FL,34769,Prospect,bishopgradyvillas.org,2
7657375092,Sunrise Group (Corporate),9040 Sunset Drive,Miami,FL,33173,Client,,160
7652247372,The ARC of Volusia,100 Jimmy Huger Circle,Daytona Beach,FL,32117,Prospect,arcvolusia.org,1
7652733036,The ARC of Alachua County,3303 Northwest 83 Street,Gainesville,FL,32606,Prospect,arcalachua.org,1
7612081232,Mac Town Inc,151 Northeast 62nd Street,Miami,FL,33138,Prospect,mactown.org,2
7610771850,"MacDonald Training Center, Inc.",5420 West Cypress Street,Tampa,FL,33607,Prospect,macdonaldcenter.org,1
7613483011,United Community Options of South Florida,2700 West 81 Street,Hialeah,FL,33016,Prospect,uco-ucpsfl.org,12
33708481297,Ridge Area Arc,4352 Independence St.,Avon Park,FL,33825,Prospect,,1
9418453776,Just People,1412 Oakbrook Dr Ste 180,Norcross,GA,30093,Pipeline,www.justpeople.org,4
9072518188,GEORGIA FOSTER/HH (GA) (NO DH), -, -,GA, -,Client,,0
31064497563,ResCare Community Living - GA,2296 Henderson Mill Rd,Atlanta,GA,30345,Pipeline,rescarecommunityliving.com,2
7613309288,SOTO (GA),2578 SHARON RD,WASHINGTON,GA,30673,Client,myidd.com,69
10228879872,Brightstar Homes & Services,2251 Highway 42 N,McDonough,GA,30253,Prospect,www.brightstarhomesservices.com,1
33684633428,Hope Haven,795 Newton Bridge Rd,Athens,GA,30607,Pipeline,www.hopehaven.net,5
9072934293,MT PLEASANT (GA) (NO DH),311 JOHNSON AVE,THOMSON,GA,30824,Client,,0
7610771869,HIGHER LIVING (GA) (NO DH),650 MAIN ST,WARRENTON,GA,30828,Client,bellsouth.net,0
9072859262,SOUTHERN BREEZE (GA) (NO DH),127 SO. BELAIR RD,MARTINEZ,GA,30907,Client,,0
9072873372,MORE CARE (GA) (NO DH),5038 STORY MILL RD,HEPHZIBAH,GA,30815,Client,,0
7613382777,WAVERLY GARDENS (GA) (NO DH),550 GIBBS RD,EVANS,GA,30809,Client,helpathome.com,4
20199920257,Pathways,9540 Tara Boulevard,Jonesboro,GA,30236,Prospect,nconnections.org,1
20178073221,All Care,5797 Houston Road,Macon,GA,31216,Client,allcarega.com,11
19262935638,ICARE Residential & Community Services,5962 Zebulon Rd Pmb 329,Macon,GA,31210,Prospect,www.icarercs.com,0
17520252421,RHA WOODSTOCK,220 HERITAGE WALK,WOODSTOCK,GA,30188,Client,,0
17520373663,RHA ROME HOST HOMES,2016 REDMUND CIRCLE NW,ROME,GA,30165,Client,,0
17520295033,RHA ROME (NO DH),2016 REDMOND CIRCLE NW,ROME,GA,30165,Client,,0
17520355173,RHA MILLEDGEVILLE,105 FIELDSTONE DRIVE,MILLEDGEVILLE,GA,31061,Client,,0
17520229428,RHA MILLEDGEVILL HM DEL,105 FIELDSTONE DRIVE,MILLEDGEVILLE,GA,31061,Client,,0
17520366946,RHA AUGUSTA,208 C PITCARIN WAY,AUGUSTA,GA,30909,Client,,0
15433652323,People Making Progress,2345 4th Street,Tucker,GA,30084,Prospect,peoplemakingprogressinc.org,1
15433158023,The Arc Macon,4664 Sheraton Drive,Macon,GA,31210,Pipeline,thearcmacon.org,1
15433633194,Lowe's Guardian Angel Personal Care Home & Private Home Care,6259 Riverdale Road,Atlanta,GA,30349,Prospect,lowesguardianangel.com,2
15433613400,Easter Seals S GA,1906 Palmyra Rd,Albany,GA,31701,Prospect,swga-easterseals.org,3
15433613399,"Abilities Discovered, Inc.",211 Corder Road,Warner Robins,GA,31088,Prospect,adiorg.com,2
15433618541,Georgia Support Services,101 Walke Dairy Road,Statesboro,GA,31021,Prospect,georgiasupport.com,4
15433639592,Star Choices,1285 Walnut Street,Macon,GA,31201,Client,starchoices.org,2
15433241123,"Empower Cherokee of GA, Inc.",133 Univeter Road,Canton,GA,30114,Prospect,empowercherokee.org,1
15433659568,The Arc of Southwest Georgia,2200 Stuart Avenue,Albany,GA,31707,Client,thearcswga.org,43
15134734738,augustamarriott.com,1 10TH ST STE 750,AUGUSTA,GA,30901,Client,augustamarriott.com,2
12350521874,Our Heart Strings PCH,303 Sims Avenue,Augusta,GA,30906,Client,,1
11039489144,Complete Care At Home,11 Dunwoody Park,Dunwoody,GA,30338,Client,completecareatlanta.com,7
10885029294,Jewish Family & Career Services,4549 Chamblee Dunwoody Road,Dunwoody,GA,30338,Prospect,jfcsatl.org,10
10629518154,Georgia Mentor,2302 Parklake Dr NE Ste 200,Atlanta,GA,30345,Pipeline,www.ga-mentor.com,8
10434953843,McIntosh Trail Community Service Board,1435 N Expy Ste 301,Griffin,GA,30223,Prospect,www.mctrail.org,10
10434884140,Unison Behavioral Health,1007 Mary St,Waycross,GA,31503,Prospect,www.unisonbehavioralhealth.com,11
10434815540,Pineland BHDD,PO Box 745,Statesboro,GA,30459,Pipeline,www.pinelandcsb.org,14
10434939002,Gateway Behavioral Health Services,600 Coastal Village Dr,Brunswick,GA,31520,Prospect,www.bgccd.org,7
10434938945,Community Service Board of Middle Georgia,2121a Bellevue Rd Bldg 9,Dublin,GA,31021,Pipeline,www.csbmg.com,11
10434837145,Legacy Behavioral Health Services,3120 N Oak St. Ext Ste G,Valdosta,GA,31602,Prospect,www.legacysga.com,2
10434576909,Georgia Pines,14244 Us Hwy 19 S,Thomasville,GA,31757,Prospect,www.georgiapines.net,7
10434727507,albanycsb.org,1120 W Broad Avenue Po Box 1988,Albany,GA,31702,Prospect,albanycsb.org,8
10434818473,Aspire,601 11th Ave,Albany,GA,31701,Prospect,www.aspirebhdd.org,1
10434740766,View Point Health,175 Gwinnett Dr Ste 260,Lawrenceville,GA,30046,Prospect,www.myviewpointhealth.org,2
10434411790,Clayton Center,4000 Corporate Center Dr,Morrow,GA,30260,Prospect,www.claytoncenter.org,8
10434334327,oconeecenter.com,1241 Orchard Hill Rd,Milledgeville,GA,31061,Prospect,oconeecenter.com,5
10434210843,Highland Rivers Health,6 Mathis Dr NW Ste B,Rome,GA,30165,Prospect,www.highlandrivershealth.com,1
10434673976,Avita Community Partners,125 N Corners Pkwy,Cumming,GA,30040,Prospect,www.avitapartners.org,10
10425006093,Caring Hands United,1447 Peachtree St NE Ste 330,Atlanta,GA,30309,Prospect,www.caringhandsunited.com,5
10250282370,TARRYTOWN EXPOCARE GA,433 W Hill St,THOMSON,GA,30824,Client,,0
10250315924,SOTO SAVANNAH (GA),350 HODGSON PORT,SAVANNAH,GA,31406,Client,,0
10248716089,UCP GA,2992 CRESTLINE DR,MACON,GA,31204,Client,,0
10250315922,TAPLEY'S (GA) (NO DH),1372 INTERSTATE PKWY,AUGUSTA,GA,30909,Client,,0
10249560615,LOVE'S PCH (GA) (NO DH),2366 DUBLIN DR,AUGUSTA,GA,30906,Client,,0
10249480037,LONGEVITY (GA) (NO DH),2884 LUMPKIN RD,AUGUSTA,GA,30906,Client,,0
10249480036,HALL'S PCH (GA) (NO DH),4528 HEREFORD FARM RD,EVANS,GA,30809,Client,,0
10250282365,VOA (GA) (NO DH),345 CARVER RD,GRIFFIN,GA,30233,Client,,0
10249546343,ANN TAPLEY'S (GA) (NO DH),339 MARSHALL ST,AUGUSTA,GA,30907,Client,,0
10249560614,ANGEL'S PCH (GA) (NO DH),2620 RICHMOND HILL RD,AUGUSTA,GA,30906,Client,,0
10229535087,Special Needs Cobb,550 Kennesaw Ave Ste 900,Kennesaw,GA,30060,Prospect,www.specialneedscobb.org,1
10228756505,Reprah Enterprise,927 Granite Springs Ln,Stone Mountain,GA,30083,Prospect,www.reprahenterprise.com,0
10228756502,Community Living Solutions,PO Box 1631,Stone Mountain,GA,30086,Prospect,www.cls-inc.org,0
10228756497,Tranquility,3440 Rainbow Dr,Decatur,GA,30034,Prospect,www.tranquilitypch.org,0
10228756495,We Speak For Ourselves,2020 Oakcreek Dr,Lithia Springs,GA,30122,Prospect,www.wsfollc.org,3
